#    energy (eV)  cross sec. (b)
1.184460e+03    1.399315e+02
1.184520e+03    1.540623e+02
1.184580e+03    1.694136e+02
1.184640e+03    1.860076e+02
1.184704e+03    2.050824e+02
1.184768e+03    2.255558e+02
1.184832e+03    2.473773e+02
1.184918e+03    2.786694e+02
1.185006e+03    3.127246e+02
1.185112e+03    3.558141e+02
1.185352e+03    4.558631e+02
1.185472e+03    5.030838e+02
1.185552e+03    5.319242e+02
1.185640e+03    5.602335e+02
1.185706e+03    5.786073e+02
1.185781e+03    5.959484e+02
1.185859e+03    6.099308e+02
1.185938e+03    6.190874e+02
1.186011e+03    6.230603e+02
1.186040e+03    6.234141e+02
1.186104e+03    6.217275e+02
1.186160e+03    6.174993e+02
1.186244e+03    6.065077e+02
1.186328e+03    5.902886e+02
1.186408e+03    5.704687e+02
1.186488e+03    5.469557e+02
1.186568e+03    5.203885e+02
1.186688e+03    4.763100e+02
1.186888e+03    3.972900e+02
1.187028e+03    3.422766e+02
1.187118e+03    3.085086e+02
1.187208e+03    2.766140e+02
1.187288e+03    2.501328e+02
1.187348e+03    2.315354e+02
1.187408e+03    2.140687e+02
1.187468e+03    1.977516e+02
1.187528e+03    1.825836e+02
1.187588e+03    1.685474e+02
1.187648e+03    1.556119e+02
1.187708e+03    1.437348e+02
1.187768e+03    1.328649e+02
1.187828e+03    1.229451e+02
1.187888e+03    1.139141e+02
1.187948e+03    1.057085e+02
1.188008e+03    9.826424e+01
1.188068e+03    9.151807e+01
1.188128e+03    8.540861e+01
1.188188e+03    7.990415e+01
1.188247e+03    7.496639e+01
1.188306e+03    7.048582e+01
1.188365e+03    6.641669e+01
1.188424e+03    6.271688e+01
1.188483e+03    5.934802e+01
1.188561e+03    5.533959e+01
1.188639e+03    5.177863e+01
1.188718e+03    4.860329e+01
1.188796e+03    4.576051e+01
1.188874e+03    4.320494e+01
1.188943e+03    4.116961e+01
1.189027e+03    3.887841e+01
1.189112e+03    3.681075e+01
1.189197e+03    3.493634e+01
1.189283e+03    3.322981e+01
1.189367e+03    3.166985e+01
1.189495e+03    2.956624e+01
1.189580e+03    2.830007e+01
1.189680e+03    2.693100e+01
1.189780e+03    2.567673e+01
1.189930e+03    2.398092e+01
1.190080e+03    2.247474e+01
1.190230e+03    2.112811e+01
1.190380e+03    1.991698e+01
1.190531e+03    1.881292e+01
1.190683e+03    1.781045e+01
1.190783e+03    1.719179e+01
1.190985e+03    1.605831e+01
1.191187e+03    1.504451e+01
1.191391e+03    1.412068e+01
1.191595e+03    1.328480e+01
1.191800e+03    1.252408e+01
1.192004e+03    1.182796e+01
1.192276e+03    1.098537e+01
1.192507e+03    1.033769e+01
1.192737e+03    9.740714e+00
1.192967e+03    9.187580e+00
1.193310e+03    8.434997e+00
1.193645e+03    7.765029e+00
1.193980e+03    7.152061e+00
1.194327e+03    6.571728e+00
1.194562e+03    6.208249e+00
1.194797e+03    5.870064e+00
1.195032e+03    5.560736e+00
1.195222e+03    5.337181e+00
1.195411e+03    5.143650e+00
1.195553e+03    5.024726e+00
1.195695e+03    4.936415e+00
1.195824e+03    4.892372e+00
1.195881e+03    4.887221e+00
1.195961e+03    4.898742e+00
1.196030e+03    4.929665e+00
1.196099e+03    4.984483e+00
1.196168e+03    5.068537e+00
1.196236e+03    5.188514e+00
1.196288e+03    5.307014e+00
1.196339e+03    5.454611e+00
1.196379e+03    5.593195e+00
1.196420e+03    5.755237e+00
1.196469e+03    5.991191e+00
1.196506e+03    6.198373e+00
1.196543e+03    6.434882e+00
1.196580e+03    6.704166e+00
1.196617e+03    7.010041e+00
1.196654e+03    7.356725e+00
1.196691e+03    7.748831e+00
1.196729e+03    8.191450e+00
1.196766e+03    8.690138e+00
1.196803e+03    9.250954e+00
1.196835e+03    9.799729e+00
1.196865e+03    1.036210e+01
1.196896e+03    1.097859e+01
1.196926e+03    1.165357e+01
1.196956e+03    1.239164e+01
1.196987e+03    1.319769e+01
1.197017e+03    1.407685e+01
1.197047e+03    1.503454e+01
1.197077e+03    1.607631e+01
1.197108e+03    1.720804e+01
1.197138e+03    1.843582e+01
1.197170e+03    1.984752e+01
1.197202e+03    2.138157e+01
1.197234e+03    2.304594e+01
1.197266e+03    2.484858e+01
1.197298e+03    2.679776e+01
1.197333e+03    2.906381e+01
1.197368e+03    3.160674e+01
1.197404e+03    3.436286e+01
1.197440e+03    3.734322e+01
1.197475e+03    4.055855e+01
1.197511e+03    4.401913e+01
1.197547e+03    4.773463e+01
1.197582e+03    5.171395e+01
1.197618e+03    5.596507e+01
1.197653e+03    6.049489e+01
1.197689e+03    6.530902e+01
1.197730e+03    7.118444e+01
1.197771e+03    7.744275e+01
1.197812e+03    8.408442e+01
1.197852e+03    9.110649e+01
1.197909e+03    1.015268e+02
1.197966e+03    1.126423e+02
1.198023e+03    1.244044e+02
1.198099e+03    1.409772e+02
1.198191e+03    1.619329e+02
1.198441e+03    2.215836e+02
1.198521e+03    2.396587e+02
1.198597e+03    2.557334e+02
1.198673e+03    2.702856e+02
1.198749e+03    2.829355e+02
1.198806e+03    2.909693e+02
1.198863e+03    2.976196e+02
1.198921e+03    3.028854e+02
1.198990e+03    3.070044e+02
1.199042e+03    3.085333e+02
1.199072e+03    3.088172e+02
1.199125e+03    3.081973e+02
1.199198e+03    3.051244e+02
1.199255e+03    3.009494e+02
1.199312e+03    2.953196e+02
1.199369e+03    2.883409e+02
1.199445e+03    2.771559e+02
1.199517e+03    2.648242e+02
1.199619e+03    2.450781e+02
1.199733e+03    2.211299e+02
1.199961e+03    1.717419e+02
1.200056e+03    1.521642e+02
1.200122e+03    1.392772e+02
1.200193e+03    1.262972e+02
1.200264e+03    1.142181e+02
1.200316e+03    1.058845e+02
1.200368e+03    9.808666e+01
1.200420e+03    9.082684e+01
1.200473e+03    8.410000e+01
1.200520e+03    7.843766e+01
1.200568e+03    7.319388e+01
1.200615e+03    6.835318e+01
1.200662e+03    6.389767e+01
1.200710e+03    5.980767e+01
1.200757e+03    5.606225e+01
1.200805e+03    5.263969e+01
1.200853e+03    4.951794e+01
1.200900e+03    4.667496e+01
1.200948e+03    4.408907e+01
1.200995e+03    4.173920e+01
1.201043e+03    3.960510e+01
1.201090e+03    3.766747e+01
1.201138e+03    3.590814e+01
1.201185e+03    3.431008e+01
1.201233e+03    3.285749e+01
1.201294e+03    3.117562e+01
1.201355e+03    2.968321e+01
1.201416e+03    2.835515e+01
1.201478e+03    2.716940e+01
1.201539e+03    2.610672e+01
1.201631e+03    2.470769e+01
1.201723e+03    2.350187e+01
1.201822e+03    2.237568e+01
1.201921e+03    2.139474e+01
1.201987e+03    2.080739e+01
1.202119e+03    1.976321e+01
1.202251e+03    1.886019e+01
1.202394e+03    1.800806e+01
1.202537e+03    1.725971e+01
1.202680e+03    1.659555e+01
1.202823e+03    1.600099e+01
1.202990e+03    1.537647e+01
1.203242e+03    1.456139e+01
1.203494e+03    1.386272e+01
1.203702e+03    1.335501e+01
1.204015e+03    1.268933e+01
1.204328e+03    1.211616e+01
1.204685e+03    1.154998e+01
1.205043e+03    1.105970e+01
1.205435e+03    1.059101e+01
1.205898e+03    1.011310e+01
1.206360e+03    9.699332e+00
1.206977e+03    9.226035e+00
1.207670e+03    8.775968e+00
1.208364e+03    8.392698e+00
1.208961e+03    8.104566e+00
1.209858e+03    7.729734e+00
1.210754e+03    7.408791e+00
1.211806e+03    7.085199e+00
1.212857e+03    6.805907e+00
1.214089e+03    6.521986e+00
1.215681e+03    6.206947e+00
1.217273e+03    5.935004e+00
1.218747e+03    5.710979e+00
1.220636e+03    5.451190e+00
1.225764e+03    4.799094e+00
1.227607e+03    4.537858e+00
1.228726e+03    4.354342e+00
1.229698e+03    4.171981e+00
1.230789e+03    3.953453e+00
1.231113e+03    3.909836e+00
1.231210e+03    3.905782e+00
1.231358e+03    3.915981e+00
1.231462e+03    3.941377e+00
1.231565e+03    3.990187e+00
1.231642e+03    4.048569e+00
1.231719e+03    4.132369e+00
1.231789e+03    4.236816e+00
1.231836e+03    4.325209e+00
1.231883e+03    4.431566e+00
1.231930e+03    4.558825e+00
1.231976e+03    4.710295e+00
1.232023e+03    4.889704e+00
1.232070e+03    5.101210e+00
1.232113e+03    5.326874e+00
1.232151e+03    5.561547e+00
1.232190e+03    5.827898e+00
1.232229e+03    6.129315e+00
1.232268e+03    6.469407e+00
1.232307e+03    6.852004e+00
1.232345e+03    7.281147e+00
1.232384e+03    7.761072e+00
1.232420e+03    8.247002e+00
1.232452e+03    8.728726e+00
1.232484e+03    9.253436e+00
1.232516e+03    9.823785e+00
1.232548e+03    1.044243e+01
1.232580e+03    1.111209e+01
1.232612e+03    1.183540e+01
1.232644e+03    1.261500e+01
1.232674e+03    1.341182e+01
1.232717e+03    1.464307e+01
1.232761e+03    1.599268e+01
1.232804e+03    1.746591e+01
1.232848e+03    1.906731e+01
1.232891e+03    2.080069e+01
1.232932e+03    2.257313e+01
1.232974e+03    2.446873e+01
1.233015e+03    2.648785e+01
1.233070e+03    2.937057e+01
1.233125e+03    3.246580e+01
1.233166e+03    3.492089e+01
1.233221e+03    3.836131e+01
1.233303e+03    4.384057e+01
1.233397e+03    5.041559e+01
1.233637e+03    6.787206e+01
1.233703e+03    7.247373e+01
1.233786e+03    7.793978e+01
1.233848e+03    8.161491e+01
1.233914e+03    8.513710e+01
1.233980e+03    8.815724e+01
1.234046e+03    9.061081e+01
1.234112e+03    9.244527e+01
1.234160e+03    9.337424e+01
1.234219e+03    9.401123e+01
1.234264e+03    9.413261e+01
1.234317e+03    9.386959e+01
1.234383e+03    9.293326e+01
1.234449e+03    9.134796e+01
1.234506e+03    8.948118e+01
1.234563e+03    8.719358e+01
1.234629e+03    8.408573e+01
1.234695e+03    8.054533e+01
1.234761e+03    7.665077e+01
1.234857e+03    7.050583e+01
1.235124e+03    5.250671e+01
1.235202e+03    4.743064e+01
1.235283e+03    4.245122e+01
1.235338e+03    3.926884e+01
1.235393e+03    3.626107e+01
1.235448e+03    3.343871e+01
1.235499e+03    3.102987e+01
1.235549e+03    2.878344e+01
1.235599e+03    2.669925e+01
1.235649e+03    2.477522e+01
1.235700e+03    2.300733e+01
1.235754e+03    2.126825e+01
1.235810e+03    1.964169e+01
1.235866e+03    1.818410e+01
1.235922e+03    1.688375e+01
1.235978e+03    1.572846e+01
1.236016e+03    1.503268e+01
1.236057e+03    1.432814e+01
1.236099e+03    1.368612e+01
1.236140e+03    1.310183e+01
1.236202e+03    1.232365e+01
1.236264e+03    1.165040e+01
1.236326e+03    1.106847e+01
1.236393e+03    1.052944e+01
1.236462e+03    1.005301e+01
1.236532e+03    9.646795e+00
1.236601e+03    9.299168e+00
1.236670e+03    9.000253e+00
1.236743e+03    8.729195e+00
1.236823e+03    8.473268e+00
1.236930e+03    8.186173e+00
1.237037e+03    7.946713e+00
1.237144e+03    7.743319e+00
1.237275e+03    7.529926e+00
1.237473e+03    7.265962e+00
1.237671e+03    7.049637e+00
1.237890e+03    6.849250e+00
1.238109e+03    6.679503e+00
1.238433e+03    6.469745e+00
1.238789e+03    6.281130e+00
1.239177e+03    6.112059e+00
1.239596e+03    5.960269e+00
1.240065e+03    5.818247e+00
1.240845e+03    5.628589e+00
1.241826e+03    5.444736e+00
1.242656e+03    5.320586e+00
1.243662e+03    5.196150e+00
1.245054e+03    5.055978e+00
1.246834e+03    4.912337e+00
1.248882e+03    4.778396e+00
1.251200e+03    4.652679e+00
1.255006e+03    4.482696e+00
1.257654e+03    4.381276e+00
1.263103e+03    4.197287e+00
1.274449e+03    3.848279e+00
1.279823e+03    3.664610e+00
1.282992e+03    3.537232e+00
1.286359e+03    3.376552e+00
1.289110e+03    3.234339e+00
1.290138e+03    3.197614e+00
1.290600e+03    3.192961e+00
1.291040e+03    3.202127e+00
1.291394e+03    3.225116e+00
1.291656e+03    3.255767e+00
1.291909e+03    3.301640e+00
1.292163e+03    3.370246e+00
1.292316e+03    3.426546e+00
1.292451e+03    3.489319e+00
1.292587e+03    3.567456e+00
1.292722e+03    3.665457e+00
1.292853e+03    3.784576e+00
1.292947e+03    3.890047e+00
1.293041e+03    4.016362e+00
1.293135e+03    4.168809e+00
1.293229e+03    4.354263e+00
1.293292e+03    4.500543e+00
1.293352e+03    4.660717e+00
1.293412e+03    4.844200e+00
1.293472e+03    5.054926e+00
1.293532e+03    5.297480e+00
1.293592e+03    5.577189e+00
1.293637e+03    5.815019e+00
1.293682e+03    6.080115e+00
1.293727e+03    6.375712e+00
1.293772e+03    6.705372e+00
1.293817e+03    7.072997e+00
1.293862e+03    7.482848e+00
1.293907e+03    7.939553e+00
1.293952e+03    8.448112e+00
1.293997e+03    9.013898e+00
1.294042e+03    9.642651e+00
1.294087e+03    1.034047e+01
1.294132e+03    1.111377e+01
1.294177e+03    1.196928e+01
1.294222e+03    1.291398e+01
1.294269e+03    1.399150e+01
1.294301e+03    1.482304e+01
1.294351e+03    1.618152e+01
1.294400e+03    1.768210e+01
1.294450e+03    1.933435e+01
1.294500e+03    2.114751e+01
1.294545e+03    2.295519e+01
1.294588e+03    2.481686e+01
1.294631e+03    2.681774e+01
1.294674e+03    2.896168e+01
1.294718e+03    3.125168e+01
1.294770e+03    3.425168e+01
1.294818e+03    3.717187e+01
1.294866e+03    4.027463e+01
1.294914e+03    4.355660e+01
1.294986e+03    4.880223e+01
1.295058e+03    5.440702e+01
1.295130e+03    6.032665e+01
1.295226e+03    6.860586e+01
1.295476e+03    9.086820e+01
1.295572e+03    9.904518e+01
1.295668e+03    1.065920e+02
1.295740e+03    1.116737e+02
1.295812e+03    1.161384e+02
1.295884e+03    1.198884e+02
1.295956e+03    1.228405e+02
1.296014e+03    1.245834e+02
1.296084e+03    1.259337e+02
1.296155e+03    1.263840e+02
1.296215e+03    1.260599e+02
1.296282e+03    1.249388e+02
1.296340e+03    1.233615e+02
1.296412e+03    1.206342e+02
1.296484e+03    1.171345e+02
1.296556e+03    1.129493e+02
1.296604e+03    1.098270e+02
1.296700e+03    1.029288e+02
1.296822e+03    9.322716e+01
1.297103e+03    6.986770e+01
1.297199e+03    6.227662e+01
1.297271e+03    5.688511e+01
1.297343e+03    5.180359e+01
1.297415e+03    4.706406e+01
1.297468e+03    4.379976e+01
1.297526e+03    4.045287e+01
1.297585e+03    3.734862e+01
1.297643e+03    3.448450e+01
1.297702e+03    3.181597e+01
1.297762e+03    2.934517e+01
1.297822e+03    2.710317e+01
1.297867e+03    2.556399e+01
1.297912e+03    2.414016e+01
1.297957e+03    2.282545e+01
1.298002e+03    2.161346e+01
1.298062e+03    2.014614e+01
1.298122e+03    1.883485e+01
1.298182e+03    1.766486e+01
1.298242e+03    1.662202e+01
1.298302e+03    1.569301e+01
1.298362e+03    1.486537e+01
1.298422e+03    1.412764e+01
1.298482e+03    1.346935e+01
1.298542e+03    1.288103e+01
1.298602e+03    1.235420e+01
1.298662e+03    1.188128e+01
1.298752e+03    1.125857e+01
1.298842e+03    1.072302e+01
1.298947e+03    1.018664e+01
1.299060e+03    9.697392e+00
1.299173e+03    9.278553e+00
1.299286e+03    8.915718e+00
1.299398e+03    8.597983e+00
1.299556e+03    8.213822e+00
1.299721e+03    7.871009e+00
1.299886e+03    7.575654e+00
1.300052e+03    7.318154e+00
1.300224e+03    7.081540e+00
1.300495e+03    6.764610e+00
1.300766e+03    6.499053e+00
1.301063e+03    6.253059e+00
1.301373e+03    6.035500e+00
1.301683e+03    5.849429e+00
1.302033e+03    5.669479e+00
1.302383e+03    5.514628e+00
1.302910e+03    5.317868e+00
1.303499e+03    5.137817e+00
1.304120e+03    4.981025e+00
1.304775e+03    4.843426e+00
1.305530e+03    4.710875e+00
1.306385e+03    4.585795e+00
1.307503e+03    4.451268e+00
1.308884e+03    4.316651e+00
1.310284e+03    4.204490e+00
1.312414e+03    4.064666e+00
1.315109e+03    3.920391e+00
1.317805e+03    3.797003e+00
1.328714e+03    3.353133e+00
1.331994e+03    3.205435e+00
1.335244e+03    3.037323e+00
1.337400e+03    2.907831e+00
1.339408e+03    2.769248e+00
1.341242e+03    2.622764e+00
1.342868e+03    2.472816e+00
1.344252e+03    2.327405e+00
1.345534e+03    2.176812e+00
1.348160e+03    1.839696e+00
1.348713e+03    1.777540e+00
1.349100e+03    1.742773e+00
1.349358e+03    1.725989e+00
1.349637e+03    1.716115e+00
1.349787e+03    1.715446e+00
1.350011e+03    1.722304e+00
1.350184e+03    1.735510e+00
1.350378e+03    1.760985e+00
1.350524e+03    1.789171e+00
1.350670e+03    1.826912e+00
1.350817e+03    1.876224e+00
1.350948e+03    1.932626e+00
1.351072e+03    1.998496e+00
1.351197e+03    2.079046e+00
1.351280e+03    2.142369e+00
1.351363e+03    2.214640e+00
1.351445e+03    2.297147e+00
1.351528e+03    2.391425e+00
1.351628e+03    2.522688e+00
1.351694e+03    2.622995e+00
1.351760e+03    2.735159e+00
1.351827e+03    2.860849e+00
1.351893e+03    3.002040e+00
1.351959e+03    3.161082e+00
1.352026e+03    3.340783e+00
1.352089e+03    3.536619e+00
1.352151e+03    3.749449e+00
1.352212e+03    3.990059e+00
1.352259e+03    4.191437e+00
1.352305e+03    4.413171e+00
1.352351e+03    4.657785e+00
1.352397e+03    4.928117e+00
1.352443e+03    5.227416e+00
1.352489e+03    5.559329e+00
1.352535e+03    5.928013e+00
1.352580e+03    6.325386e+00
1.352624e+03    6.759536e+00
1.352668e+03    7.241307e+00
1.352712e+03    7.776437e+00
1.352756e+03    8.371258e+00
1.352800e+03    9.032837e+00
1.352844e+03    9.768925e+00
1.352888e+03    1.058812e+01
1.352932e+03    1.149977e+01
1.352962e+03    1.216395e+01
1.352991e+03    1.287703e+01
1.353032e+03    1.394373e+01
1.353065e+03    1.489675e+01
1.353098e+03    1.592793e+01
1.353131e+03    1.704312e+01
1.353164e+03    1.824846e+01
1.353197e+03    1.955034e+01
1.353230e+03    2.095557e+01
1.353263e+03    2.247096e+01
1.353296e+03    2.410388e+01
1.353329e+03    2.586173e+01
1.353362e+03    2.775216e+01
1.353402e+03    3.025414e+01
1.353446e+03    3.324004e+01
1.353490e+03    3.651206e+01
1.353535e+03    4.008962e+01
1.353579e+03    4.399167e+01
1.353623e+03    4.828138e+01
1.353669e+03    5.303576e+01
1.353714e+03    5.819207e+01
1.353759e+03    6.376738e+01
1.353805e+03    6.977637e+01
1.353850e+03    7.623165e+01
1.353900e+03    8.386173e+01
1.353950e+03    9.205151e+01
1.354000e+03    1.008036e+02
1.354050e+03    1.101136e+02
1.354097e+03    1.193758e+02
1.354167e+03    1.341414e+02
1.354238e+03    1.498799e+02
1.354308e+03    1.664764e+02
1.354402e+03    1.896742e+02
1.354661e+03    2.558669e+02
1.354774e+03    2.833991e+02
1.354868e+03    3.044369e+02
1.354938e+03    3.186196e+02
1.355009e+03    3.311219e+02
1.355079e+03    3.416910e+02
1.355154e+03    3.505908e+02
1.355226e+03    3.566241e+02
1.355301e+03    3.601917e+02
1.355361e+03    3.610058e+02
1.355427e+03    3.597997e+02
1.355493e+03    3.564361e+02
1.355563e+03    3.505298e+02
1.355634e+03    3.423874e+02
1.355704e+03    3.322031e+02
1.355775e+03    3.202092e+02
1.355869e+03    3.018586e+02
1.355974e+03    2.787670e+02
1.356127e+03    2.427741e+02
1.356315e+03    1.979047e+02
1.356409e+03    1.764934e+02
1.356480e+03    1.612247e+02
1.356550e+03    1.467732e+02
1.356628e+03    1.318191e+02
1.356683e+03    1.220682e+02
1.356738e+03    1.129153e+02
1.356792e+03    1.043659e+02
1.356851e+03    9.584232e+01
1.356910e+03    8.799939e+01
1.356968e+03    8.081612e+01
1.357027e+03    7.426505e+01
1.357080e+03    6.888292e+01
1.357133e+03    6.396057e+01
1.357186e+03    5.947028e+01
1.357239e+03    5.538343e+01
1.357292e+03    5.167105e+01
1.357344e+03    4.830436e+01
1.357397e+03    4.525515e+01
1.357450e+03    4.249615e+01
1.357509e+03    3.973928e+01
1.357568e+03    3.727479e+01
1.357627e+03    3.507129e+01
1.357685e+03    3.309985e+01
1.357744e+03    3.133408e+01
1.357803e+03    2.975009e+01
1.357861e+03    2.832639e+01
1.357920e+03    2.704380e+01
1.357990e+03    2.568773e+01
1.358059e+03    2.448034e+01
1.358128e+03    2.340062e+01
1.358198e+03    2.243063e+01
1.358302e+03    2.114872e+01
1.358406e+03    2.003807e+01
1.358515e+03    1.901969e+01
1.358635e+03    1.804426e+01
1.358755e+03    1.718907e+01
1.358875e+03    1.643202e+01
1.358955e+03    1.597335e+01
1.359115e+03    1.514868e+01
1.359272e+03    1.444304e+01
1.359428e+03    1.381826e+01
1.359584e+03    1.326090e+01
1.359805e+03    1.256945e+01
1.359997e+03    1.204074e+01
1.360254e+03    1.142418e+01
1.360511e+03    1.089010e+01
1.360767e+03    1.042309e+01
1.361110e+03    9.884489e+00
1.361452e+03    9.423456e+00
1.361824e+03    8.992151e+00
1.362256e+03    8.564233e+00
1.362689e+03    8.198401e+00
1.363153e+03    7.860125e+00
1.363634e+03    7.558124e+00
1.364115e+03    7.295583e+00
1.364686e+03    7.025135e+00
1.365257e+03    6.791002e+00
1.365867e+03    6.573307e+00
1.366555e+03    6.360269e+00
1.367471e+03    6.118472e+00
1.368540e+03    5.883570e+00
1.369609e+03    5.687143e+00
1.370891e+03    5.489799e+00
1.372172e+03    5.323999e+00
1.373834e+03    5.144105e+00
1.375451e+03    4.997781e+00
1.377396e+03    4.849460e+00
1.379668e+03    4.704056e+00
1.382155e+03    4.569857e+00
1.386205e+03    4.388504e+00
1.390636e+03    4.221854e+00
1.399814e+03    3.904361e+00
1.403101e+03    3.771473e+00
1.405093e+03    3.674971e+00
1.407361e+03    3.542306e+00
1.409094e+03    3.436385e+00
1.409611e+03    3.419481e+00
1.409783e+03    3.419111e+00
1.410134e+03    3.434814e+00
1.410366e+03    3.467276e+00
1.410539e+03    3.512990e+00
1.410655e+03    3.559985e+00
1.410769e+03    3.625903e+00
1.410854e+03    3.691972e+00
1.410939e+03    3.777315e+00
1.411024e+03    3.887482e+00
1.411081e+03    3.978120e+00
1.411137e+03    4.085381e+00
1.411188e+03    4.196815e+00
1.411254e+03    4.369884e+00
1.411319e+03    4.579230e+00
1.411363e+03    4.742296e+00
1.411407e+03    4.926785e+00
1.411451e+03    5.135180e+00
1.411495e+03    5.370155e+00
1.411538e+03    5.627875e+00
1.411580e+03    5.909022e+00
1.411622e+03    6.222452e+00
1.411663e+03    6.571166e+00
1.411705e+03    6.958325e+00
1.411747e+03    7.387196e+00
1.411789e+03    7.861195e+00
1.411831e+03    8.383822e+00
1.411872e+03    8.946951e+00
1.411912e+03    9.550867e+00
1.411952e+03    1.020949e+01
1.411992e+03    1.092595e+01
1.412032e+03    1.170340e+01
1.412073e+03    1.254478e+01
1.412113e+03    1.345298e+01
1.412153e+03    1.443057e+01
1.412193e+03    1.547999e+01
1.412233e+03    1.660324e+01
1.412274e+03    1.780209e+01
1.412314e+03    1.907777e+01
1.412374e+03    2.113705e+01
1.412434e+03    2.337142e+01
1.412495e+03    2.577822e+01
1.412555e+03    2.835150e+01
1.412615e+03    3.108145e+01
1.412693e+03    3.482168e+01
1.412787e+03    3.961416e+01
1.412967e+03    4.918107e+01
1.413096e+03    5.599458e+01
1.413192e+03    6.083107e+01
1.413269e+03    6.440711e+01
1.413359e+03    6.813046e+01
1.413424e+03    7.042987e+01
1.413488e+03    7.238392e+01
1.413552e+03    7.395876e+01
1.413610e+03    7.502925e+01
1.413659e+03    7.566585e+01
1.413731e+03    7.614513e+01
1.413755e+03    7.618138e+01
1.413822e+03    7.595721e+01
1.413877e+03    7.542490e+01
1.413941e+03    7.440972e+01
1.414005e+03    7.299503e+01
1.414070e+03    7.120969e+01
1.414156e+03    6.827423e+01
1.414243e+03    6.482742e+01
1.414340e+03    6.053297e+01
1.414468e+03    5.431330e+01
1.414675e+03    4.399039e+01
1.414793e+03    3.832783e+01
1.414873e+03    3.469923e+01
1.414954e+03    3.129924e+01
1.415014e+03    2.891642e+01
1.415074e+03    2.668564e+01
1.415135e+03    2.461106e+01
1.415195e+03    2.269397e+01
1.415255e+03    2.093301e+01
1.415315e+03    1.932462e+01
1.415376e+03    1.786331e+01
1.415436e+03    1.654220e+01
1.415496e+03    1.535328e+01
1.415556e+03    1.428779e+01
1.415607e+03    1.348547e+01
1.415657e+03    1.275739e+01
1.415708e+03    1.209800e+01
1.415758e+03    1.150193e+01
1.415808e+03    1.096386e+01
1.415859e+03    1.047872e+01
1.415909e+03    1.004168e+01
1.415959e+03    9.648159e+00
1.416015e+03    9.261115e+00
1.416070e+03    8.916138e+00
1.416153e+03    8.467174e+00
1.416236e+03    8.087832e+00
1.416319e+03    7.765900e+00
1.416402e+03    7.491120e+00
1.416492e+03    7.234680e+00
1.416583e+03    7.015393e+00
1.416704e+03    6.768535e+00
1.416825e+03    6.561940e+00
1.416955e+03    6.374279e+00
1.417093e+03    6.203503e+00
1.417301e+03    5.989870e+00
1.417517e+03    5.806873e+00
1.417752e+03    5.642064e+00
1.418064e+03    5.461289e+00
1.418458e+03    5.278674e+00
1.418852e+03    5.132193e+00
1.419290e+03    4.999550e+00
1.419729e+03    4.890322e+00
1.420250e+03    4.782998e+00
1.421026e+03    4.655237e+00
1.421794e+03    4.555490e+00
1.422818e+03    4.450145e+00
1.423895e+03    4.362484e+00
1.424973e+03    4.291143e+00
1.426841e+03    4.193010e+00
1.428709e+03    4.115916e+00
1.431476e+03    4.025126e+00
1.434244e+03    3.951494e+00
1.440233e+03    3.823309e+00
1.451665e+03    3.623906e+00
1.460906e+03    3.462827e+00
1.466700e+03    3.345318e+00
1.470834e+03    3.244253e+00
1.473403e+03    3.169234e+00
1.475580e+03    3.094566e+00
1.477365e+03    3.022564e+00
1.479459e+03    2.920090e+00
1.481104e+03    2.819702e+00
1.482435e+03    2.719944e+00
1.483365e+03    2.637130e+00
1.484162e+03    2.556239e+00
1.485685e+03    2.388523e+00
1.485992e+03    2.365639e+00
1.486130e+03    2.361425e+00
1.486268e+03    2.364180e+00
1.486406e+03    2.378049e+00
1.486510e+03    2.399623e+00
1.486599e+03    2.429311e+00
1.486681e+03    2.468927e+00
1.486763e+03    2.524147e+00
1.486817e+03    2.571934e+00
1.486872e+03    2.630471e+00
1.486927e+03    2.701770e+00
1.486981e+03    2.788168e+00
1.487034e+03    2.889101e+00
1.487088e+03    3.009659e+00
1.487141e+03    3.153072e+00
1.487180e+03    3.277806e+00
1.487220e+03    3.419137e+00
1.487260e+03    3.578922e+00
1.487300e+03    3.759157e+00
1.487340e+03    3.962012e+00
1.487380e+03    4.189796e+00
1.487417e+03    4.431567e+00
1.487451e+03    4.670751e+00
1.487485e+03    4.933261e+00
1.487519e+03    5.220882e+00
1.487553e+03    5.535470e+00
1.487587e+03    5.878952e+00
1.487620e+03    6.253332e+00
1.487654e+03    6.660634e+00
1.487688e+03    7.102980e+00
1.487722e+03    7.582477e+00
1.487756e+03    8.101297e+00
1.487799e+03    8.820804e+00
1.487831e+03    9.397138e+00
1.487862e+03    1.001414e+01
1.487894e+03    1.067355e+01
1.487926e+03    1.137708e+01
1.487973e+03    1.251861e+01
1.488021e+03    1.376825e+01
1.488067e+03    1.509192e+01
1.488114e+03    1.652602e+01
1.488160e+03    1.807365e+01
1.488206e+03    1.973703e+01
1.488253e+03    2.151749e+01
1.488298e+03    2.337860e+01
1.488358e+03    2.600784e+01
1.488418e+03    2.882725e+01
1.488478e+03    3.182769e+01
1.488553e+03    3.581205e+01
1.488643e+03    4.088758e+01
1.488748e+03    4.710841e+01
1.488976e+03    6.090058e+01
1.489048e+03    6.506750e+01
1.489144e+03    7.026723e+01
1.489228e+03    7.435402e+01
1.489312e+03    7.788968e+01
1.489384e+03    8.040464e+01
1.489456e+03    8.238673e+01
