#    energy (eV)  cross sec. (b)
4.259705e+02    1.531999e+02
4.259982e+02    1.667354e+02
4.260260e+02    1.812352e+02
4.260537e+02    1.967126e+02
4.260815e+02    2.131719e+02
4.261185e+02    2.366333e+02
4.261537e+02    2.604859e+02
4.261870e+02    2.844228e+02
4.262369e+02    3.225618e+02
4.262841e+02    3.606871e+02
4.263673e+02    4.313537e+02
4.264737e+02    5.227223e+02
4.265292e+02    5.679799e+02
4.265847e+02    6.096567e+02
4.266217e+02    6.347237e+02
4.266587e+02    6.571339e+02
4.266975e+02    6.773938e+02
4.267383e+02    6.946166e+02
4.267756e+02    7.065227e+02
4.268097e+02    7.139281e+02
4.268466e+02    7.181251e+02
4.268636e+02    7.187012e+02
4.269066e+02    7.163310e+02
4.269455e+02    7.095508e+02
4.269843e+02    6.985342e+02
4.270213e+02    6.843299e+02
4.270583e+02    6.667857e+02
4.270953e+02    6.462322e+02
4.271508e+02    6.105847e+02
4.272063e+02    5.703905e+02
4.272803e+02    5.122215e+02
4.274209e+02    3.981696e+02
4.274764e+02    3.552098e+02
4.275319e+02    3.147353e+02
4.275689e+02    2.894217e+02
4.276059e+02    2.655827e+02
4.276429e+02    2.432921e+02
4.276799e+02    2.225875e+02
4.277169e+02    2.034743e+02
4.277539e+02    1.859300e+02
4.277817e+02    1.737749e+02
4.278094e+02    1.624511e+02
4.278379e+02    1.516535e+02
4.278679e+02    1.411575e+02
4.278979e+02    1.315083e+02
4.279279e+02    1.226559e+02
4.279579e+02    1.145490e+02
4.279879e+02    1.071359e+02
4.280242e+02    9.903232e+01
4.280604e+02    9.177828e+01
4.280967e+02    8.528932e+01
4.281329e+02    7.948585e+01
4.281692e+02    7.429377e+01
4.282009e+02    7.019576e+01
4.282402e+02    6.563459e+01
4.282795e+02    6.157573e+01
4.283188e+02    5.795501e+01
4.283582e+02    5.471586e+01
4.283975e+02    5.180882e+01
4.284368e+02    4.919085e+01
4.284761e+02    4.682469e+01
4.285189e+02    4.449841e+01
4.285651e+02    4.223552e+01
4.286114e+02    4.019790e+01
4.286576e+02    3.835417e+01
4.287039e+02    3.667814e+01
4.287732e+02    3.443161e+01
4.288426e+02    3.245435e+01
4.289187e+02    3.054135e+01
4.289981e+02    2.877977e+01
4.290775e+02    2.721821e+01
4.291569e+02    2.582442e+01
4.292364e+02    2.457291e+01
4.293208e+02    2.337544e+01
4.294153e+02    2.217436e+01
4.295098e+02    2.109830e+01
4.296042e+02    2.012912e+01
4.297302e+02    1.897797e+01
4.298621e+02    1.791832e+01
4.299998e+02    1.694326e+01
4.301375e+02    1.608072e+01
4.302752e+02    1.531285e+01
4.304351e+02    1.452153e+01
4.306171e+02    1.372996e+01
4.307991e+02    1.303511e+01
4.309811e+02    1.242087e+01
4.311915e+02    1.179460e+01
4.314303e+02    1.117420e+01
4.316691e+02    1.063306e+01
4.319079e+02    1.015751e+01
4.322014e+02    9.647453e+00
4.324625e+02    9.251073e+00
4.327235e+02    8.899873e+00
4.330716e+02    8.490342e+00
4.334197e+02    8.136781e+00
4.338403e+02    7.771131e+00
4.342610e+02    7.461391e+00
4.346816e+02    7.198452e+00
4.351022e+02    6.975600e+00
4.356628e+02    6.732099e+00
4.362235e+02    6.542050e+00
4.367841e+02    6.400624e+00
4.373447e+02    6.305455e+00
4.379053e+02    6.256172e+00
4.382306e+02    6.249353e+00
4.386374e+02    6.264883e+00
4.390441e+02    6.309149e+00
4.394509e+02    6.384940e+00
4.398576e+02    6.496041e+00
4.402288e+02    6.632396e+00
4.406000e+02    6.806970e+00
4.409712e+02    7.025678e+00
4.413424e+02    7.295982e+00
4.416705e+02    7.585210e+00
4.419985e+02    7.929906e+00
4.422445e+02    8.230604e+00
4.424905e+02    8.572864e+00
4.426545e+02    8.826953e+00
4.429333e+02    9.312807e+00
4.431424e+02    9.727658e+00
4.433515e+02    1.019207e+01
4.435606e+02    1.071273e+01
4.437697e+02    1.129750e+01
4.439541e+02    1.187393e+01
4.441386e+02    1.251478e+01
4.443231e+02    1.322866e+01
4.445075e+02    1.402563e+01
4.446920e+02    1.491755e+01
4.448581e+02    1.581353e+01
4.450151e+02    1.675200e+01
4.451720e+02    1.779189e+01
4.453289e+02    1.894705e+01
4.454859e+02    2.023368e+01
4.456486e+02    2.172730e+01
4.457649e+02    2.290719e+01
4.458811e+02    2.419333e+01
4.459974e+02    2.559801e+01
4.461136e+02    2.713535e+01
4.462299e+02    2.882160e+01
4.463461e+02    3.067553e+01
4.464624e+02    3.271898e+01
4.465612e+02    3.462383e+01
4.466832e+02    3.721845e+01
4.468053e+02    4.011783e+01
4.468867e+02    4.224330e+01
4.469681e+02    4.454175e+01
4.470494e+02    4.703187e+01
4.471308e+02    4.973488e+01
4.472308e+02    5.338321e+01
4.473197e+02    5.697179e+01
4.474087e+02    6.092855e+01
4.474976e+02    6.530440e+01
4.475865e+02    7.015935e+01
4.476691e+02    7.515584e+01
4.477388e+02    7.979708e+01
4.478086e+02    8.487202e+01
4.478783e+02    9.043558e+01
4.479481e+02    9.655164e+01
4.480178e+02    1.032948e+02
4.480876e+02    1.107525e+02
4.481573e+02    1.190278e+02
4.482271e+02    1.282424e+02
4.482968e+02    1.385410e+02
4.483433e+02    1.460925e+02
4.483898e+02    1.542602e+02
4.484363e+02    1.631105e+02
4.484828e+02    1.727178e+02
4.485293e+02    1.831658e+02
4.485758e+02    1.945485e+02
4.486223e+02    2.069714e+02
4.486688e+02    2.205525e+02
4.487153e+02    2.354231e+02
4.487618e+02    2.517295e+02
4.488036e+02    2.677656e+02
4.488455e+02    2.852234e+02
4.488874e+02    3.042417e+02
4.489292e+02    3.249693e+02
4.489710e+02    3.475648e+02
4.490129e+02    3.721950e+02
4.490547e+02    3.990337e+02
4.490966e+02    4.282593e+02
4.491350e+02    4.573002e+02
4.491733e+02    4.886358e+02
4.492117e+02    5.223994e+02
4.492501e+02    5.587169e+02
4.492884e+02    5.977026e+02
4.493245e+02    6.368446e+02
4.493709e+02    6.910624e+02
4.494174e+02    7.495439e+02
4.494639e+02    8.123116e+02
4.495105e+02    8.793054e+02
4.495570e+02    9.503687e+02
4.496267e+02    1.063981e+03
4.496964e+02    1.184716e+03
4.498360e+02    1.438656e+03
4.499359e+02    1.619696e+03
4.500127e+02    1.750181e+03
4.500638e+02    1.830075e+03
4.501248e+02    1.915395e+03
4.501859e+02    1.987362e+03
4.502317e+02    2.031200e+03
4.502775e+02    2.065456e+03
4.503246e+02    2.090056e+03
4.503808e+02    2.104623e+03
4.504015e+02    2.105872e+03
4.504592e+02    2.097618e+03
4.505148e+02    2.073626e+03
4.505637e+02    2.040213e+03
4.506125e+02    1.996051e+03
4.506613e+02    1.942131e+03
4.507102e+02    1.879613e+03
4.507659e+02    1.799286e+03
4.508357e+02    1.688559e+03
4.509520e+02    1.488886e+03
4.510915e+02    1.245312e+03
4.511612e+02    1.128918e+03
4.512309e+02    1.018993e+03
4.513007e+02    9.169092e+02
4.513472e+02    8.536259e+02
4.513937e+02    7.943050e+02
4.514402e+02    7.389735e+02
4.514867e+02    6.875869e+02
4.515355e+02    6.377641e+02
4.515843e+02    5.920056e+02
4.516332e+02    5.500992e+02
4.516820e+02    5.118065e+02
4.517308e+02    4.768734e+02
4.517704e+02    4.508768e+02
4.518168e+02    4.227073e+02
4.518633e+02    3.969413e+02
4.519099e+02    3.733696e+02
4.519563e+02    3.517942e+02
4.520029e+02    3.320303e+02
4.520493e+02    3.139067e+02
4.520958e+02    2.972664e+02
4.521424e+02    2.819662e+02
4.521889e+02    2.678764e+02
4.522586e+02    2.487581e+02
4.523283e+02    2.317558e+02
4.523981e+02    2.165754e+02
4.524679e+02    2.029680e+02
4.525376e+02    1.907236e+02
4.526073e+02    1.796645e+02
4.526771e+02    1.696403e+02
4.527468e+02    1.605233e+02
4.528166e+02    1.522050e+02
4.528882e+02    1.443951e+02
4.529637e+02    1.368830e+02
4.530642e+02    1.278551e+02
4.531648e+02    1.198023e+02
4.532653e+02    1.125851e+02
4.533564e+02    1.066708e+02
4.534475e+02    1.012762e+02
4.535690e+02    9.478768e+01
4.536905e+02    8.899490e+01
4.538007e+02    8.426076e+01
4.539489e+02    7.855766e+01
4.540971e+02    7.350909e+01
4.542453e+02    6.901546e+01
4.543935e+02    6.499574e+01
4.545418e+02    6.138347e+01
4.547161e+02    5.758143e+01
4.548905e+02    5.419407e+01
4.550649e+02    5.116138e+01
4.552393e+02    4.843398e+01
4.554136e+02    4.597090e+01
4.556048e+02    4.353351e+01
4.558044e+02    4.124346e+01
4.560041e+02    3.917843e+01
4.562037e+02    3.730871e+01
4.564033e+02    3.560939e+01
4.566155e+02    3.396611e+01
4.568530e+02    3.230168e+01
4.570905e+02    3.079747e+01
4.573280e+02    2.943277e+01
4.576446e+02    2.780040e+01
4.579812e+02    2.626538e+01
4.583377e+02    2.482855e+01
4.586942e+02    2.355550e+01
4.590507e+02    2.242104e+01
4.594074e+02    2.140449e+01
4.597641e+02    2.048929e+01
4.602993e+02    1.927771e+01
4.606560e+02    1.856123e+01
4.611077e+02    1.774260e+01
4.615593e+02    1.700911e+01
4.622367e+02    1.604266e+01
4.627279e+02    1.542641e+01
4.632585e+02    1.482758e+01
4.640544e+02    1.403854e+01
4.648767e+02    1.333642e+01
4.657516e+02    1.269108e+01
4.666265e+02    1.213096e+01
4.676404e+02    1.156792e+01
4.687237e+02    1.104864e+01
4.698070e+02    1.059826e+01
4.710516e+02    1.014949e+01
4.722962e+02    9.759774e+00
4.739257e+02    9.320532e+00
4.755250e+02    8.951399e+00
4.772057e+02    8.615512e+00
4.789677e+02    8.308565e+00
4.807991e+02    8.028329e+00
4.836502e+02    7.650830e+00
4.870198e+02    7.264533e+00
4.909723e+02    6.825547e+00
4.928696e+02    6.587571e+00
4.930824e+02    6.573773e+00
4.932341e+02    6.579217e+00
4.933857e+02    6.617659e+00
4.934713e+02    6.669517e+00
4.935569e+02    6.760717e+00
4.936097e+02    6.846297e+00
4.936625e+02    6.962903e+00
4.937153e+02    7.119838e+00
4.937549e+02    7.270794e+00
4.937915e+02    7.440949e+00
4.938266e+02    7.636564e+00
4.938617e+02    7.868979e+00
4.938967e+02    8.143592e+00
4.939318e+02    8.466232e+00
4.939657e+02    8.829439e+00
4.939972e+02    9.217883e+00
4.940288e+02    9.660106e+00
4.940603e+02    1.016106e+01
4.940918e+02    1.072566e+01
4.941233e+02    1.135873e+01
4.941574e+02    1.212526e+01
4.941915e+02    1.298237e+01
4.942256e+02    1.393465e+01
4.942596e+02    1.498571e+01
4.942924e+02    1.609202e+01
4.943252e+02    1.729297e+01
4.943579e+02    1.858816e+01
4.943907e+02    1.997565e+01
4.944390e+02    2.218159e+01
4.944873e+02    2.456088e+01
4.945453e+02    2.760459e+01
4.946568e+02    3.378338e+01
4.947424e+02    3.848661e+01
4.947940e+02    4.113423e+01
4.948455e+02    4.354852e+01
4.948970e+02    4.565297e+01
4.949409e+02    4.714610e+01
4.949795e+02    4.820679e+01
4.950182e+02    4.900545e+01
4.950594e+02    4.955166e+01
4.951013e+02    4.977231e+01
4.951058e+02    4.977577e+01
4.951457e+02    4.963440e+01
4.951844e+02    4.920744e+01
4.952230e+02    4.850551e+01
4.952552e+02    4.772178e+01
4.953003e+02    4.634499e+01
4.953519e+02    4.441862e+01
4.954034e+02    4.218134e+01
4.954591e+02    3.949891e+01
4.955535e+02    3.459951e+01
4.956549e+02    2.927211e+01
4.957178e+02    2.614108e+01
4.957661e+02    2.388328e+01
4.958173e+02    2.166419e+01
4.958553e+02    2.014475e+01
4.958934e+02    1.873996e+01
4.959314e+02    1.745160e+01
4.959724e+02    1.619391e+01
4.960053e+02    1.527848e+01
4.960382e+02    1.444464e+01
4.960711e+02    1.368878e+01
4.961040e+02    1.300673e+01
4.961379e+02    1.237575e+01
4.961739e+02    1.178093e+01
4.962099e+02    1.125645e+01
4.962459e+02    1.079576e+01
4.962819e+02    1.039244e+01
4.963179e+02    1.004030e+01
4.963574e+02    9.705734e+00
4.963969e+02    9.418643e+00
4.964496e+02    9.098492e+00
4.965023e+02    8.837520e+00
4.965599e+02    8.606211e+00
4.966225e+02    8.405077e+00
4.967163e+02    8.174787e+00
4.968166e+02    7.993573e+00
4.969296e+02    7.840339e+00
4.970803e+02    7.687256e+00
4.972675e+02    7.544931e+00
4.975799e+02    7.372735e+00
4.979556e+02    7.225729e+00
4.985035e+02    7.074114e+00
4.992435e+02    6.930946e+00
5.002145e+02    6.796752e+00
5.014553e+02    6.669171e+00
5.032993e+02    6.523889e+00
5.055895e+02    6.380268e+00
5.089233e+02    6.208203e+00
5.141129e+02    5.986002e+00
5.214178e+02    5.721585e+00
5.357670e+02    5.243537e+00
5.395528e+02    5.099322e+00
5.428859e+02    4.950270e+00
5.452714e+02    4.821337e+00
5.469546e+02    4.712769e+00
5.485303e+02    4.592041e+00
5.498434e+02    4.472510e+00
5.515336e+02    4.287278e+00
5.531934e+02    4.086880e+00
5.536721e+02    4.044663e+00
5.540335e+02    4.032170e+00
5.543341e+02    4.046822e+00
5.545318e+02    4.077344e+00
5.546855e+02    4.118366e+00
5.548499e+02    4.186081e+00
5.549595e+02    4.249854e+00
5.550691e+02    4.333652e+00
5.551648e+02    4.428074e+00
5.552604e+02    4.548586e+00
5.553322e+02    4.661157e+00
5.554039e+02    4.798291e+00
5.554708e+02    4.954389e+00
5.555280e+02    5.115346e+00
5.555851e+02    5.308455e+00
5.556423e+02    5.542263e+00
5.556804e+02    5.726172e+00
5.557185e+02    5.937284e+00
5.557567e+02    6.180611e+00
5.557909e+02    6.431717e+00
5.558252e+02    6.718833e+00
5.558594e+02    7.047982e+00
5.558937e+02    7.426186e+00
5.559194e+02    7.746885e+00
5.559451e+02    8.103634e+00
5.559708e+02    8.500768e+00
5.559964e+02    8.943096e+00
5.560221e+02    9.435932e+00
5.560446e+02    9.912480e+00
5.560724e+02    1.056791e+01
5.561001e+02    1.130455e+01
5.561210e+02    1.191612e+01
5.561418e+02    1.258323e+01
5.561626e+02    1.331060e+01
5.561834e+02    1.410323e+01
5.562043e+02    1.496645e+01
5.562251e+02    1.590587e+01
5.562459e+02    1.692743e+01
5.562662e+02    1.800785e+01
5.562862e+02    1.916225e+01
5.563063e+02    2.041025e+01
5.563263e+02    2.175812e+01
5.563463e+02    2.321232e+01
5.563664e+02    2.477949e+01
5.563864e+02    2.646647e+01
5.564064e+02    2.828022e+01
5.564264e+02    3.022781e+01
5.564465e+02    3.231640e+01
5.564665e+02    3.455312e+01
5.564928e+02    3.772083e+01
5.565190e+02    4.117127e+01
5.565453e+02    4.491998e+01
5.565715e+02    4.898188e+01
5.565978e+02    5.337104e+01
5.566240e+02    5.810035e+01
5.566503e+02    6.318129e+01
5.566765e+02    6.862360e+01
5.567080e+02    7.564208e+01
5.567395e+02    8.320076e+01
5.567710e+02    9.130282e+01
5.568025e+02    9.994513e+01
5.568340e+02    1.091175e+02
5.568723e+02    1.209654e+02
5.569141e+02    1.346726e+02
5.569663e+02    1.528746e+02
5.570188e+02    1.721162e+02
5.571868e+02    2.361225e+02
5.572456e+02    2.575792e+02
5.572834e+02    2.705836e+02
5.573380e+02    2.878477e+02
5.573800e+02    2.996113e+02
5.574220e+02    3.098123e+02
5.574640e+02    3.182556e+02
5.575060e+02    3.247782e+02
5.575438e+02    3.289013e+02
5.575908e+02    3.316227e+02
5.576131e+02    3.319639e+02
5.576572e+02    3.308358e+02
5.576929e+02    3.281918e+02
5.577349e+02    3.231646e+02
5.577769e+02    3.161747e+02
5.578189e+02    3.073731e+02
5.578693e+02    2.946807e+02
5.579197e+02    2.800119e+02
5.579827e+02    2.595128e+02
5.580667e+02    2.297816e+02
5.581961e+02    1.826302e+02
5.582552e+02    1.619296e+02
5.583101e+02    1.437370e+02
5.583513e+02    1.308898e+02
5.583959e+02    1.178279e+02
5.584293e+02    1.086647e+02
5.584628e+02    1.000629e+02
5.584963e+02    9.202969e+01
5.585298e+02    8.456434e+01
5.585652e+02    7.727019e+01
5.586006e+02    7.058771e+01
5.586361e+02    6.449439e+01
5.586715e+02    5.896280e+01
5.586951e+02    5.557188e+01
5.587188e+02    5.240692e+01
5.587478e+02    4.880384e+01
5.587769e+02    4.550823e+01
5.588060e+02    4.250014e+01
5.588351e+02    3.975963e+01
5.588642e+02    3.726701e+01
5.588933e+02    3.500310e+01
5.589224e+02    3.294935e+01
5.589515e+02    3.108802e+01
5.589784e+02    2.952876e+01
5.590052e+02    2.810602e+01
5.590409e+02    2.640116e+01
5.590767e+02    2.489234e+01
5.591124e+02    2.355607e+01
5.591482e+02    2.237116e+01
5.591839e+02    2.131867e+01
5.592197e+02    2.038173e+01
5.592567e+02    1.951657e+01
5.592951e+02    1.871937e+01
5.593335e+02    1.800857e+01
5.593910e+02    1.707854e+01
5.594486e+02    1.628265e+01
5.595061e+02    1.559445e+01
5.595648e+02    1.498215e+01
5.596258e+02    1.442367e+01
5.597070e+02    1.377718e+01
5.597883e+02    1.321954e+01
5.598696e+02    1.273209e+01
5.599716e+02    1.219937e+01
5.600736e+02    1.173683e+01
5.601755e+02    1.133075e+01
5.602775e+02    1.097101e+01
5.603944e+02    1.060596e+01
5.605696e+02    1.013472e+01
5.607449e+02    9.736115e+00
5.609425e+02    9.354579e+00
5.611400e+02    9.029565e+00
5.613549e+02    8.726767e+00
5.616043e+02    8.427508e+00
5.618537e+02    8.172555e+00
5.621218e+02    7.937505e+00
5.624917e+02    7.664899e+00
5.628964e+02    7.419143e+00
5.633359e+02    7.198746e+00
5.638201e+02    6.997832e+00
5.643493e+02    6.816038e+00
5.649059e+02    6.656790e+00
5.657821e+02    6.454491e+00
5.668817e+02    6.258681e+00
5.680881e+02    6.093177e+00
5.694486e+02    5.947394e+00
5.710107e+02    5.815588e+00
5.728448e+02    5.692965e+00
5.753508e+02    5.561748e+00
5.790197e+02    5.415521e+00
5.828336e+02    5.297481e+00
5.886123e+02    5.155488e+00
5.970280e+02    4.990804e+00
6.119603e+02    4.750416e+00
6.295569e+02    4.475675e+00
6.353215e+02    4.367366e+00
6.390434e+02    4.281406e+00
6.420790e+02    4.191230e+00
6.445980e+02    4.088168e+00
6.462626e+02    3.992807e+00
6.476539e+02    3.886843e+00
6.484413e+02    3.823096e+00
6.488689e+02    3.805702e+00
6.490615e+02    3.815325e+00
6.492253e+02    3.847259e+00
6.493136e+02    3.882274e+00
6.493812e+02    3.922927e+00
6.494487e+02    3.980916e+00
6.495162e+02    4.063014e+00
6.495671e+02    4.146464e+00
6.496188e+02    4.255550e+00
6.496704e+02    4.395868e+00
6.497048e+02    4.510654e+00
6.497393e+02    4.645623e+00
6.497737e+02    4.803902e+00
6.498081e+02    4.988994e+00
6.498390e+02    5.180830e+00
6.498662e+02    5.373429e+00
6.498935e+02    5.590010e+00
6.499208e+02    5.833041e+00
6.499481e+02    6.105151e+00
6.499753e+02    6.409130e+00
6.500026e+02    6.747915e+00
6.500299e+02    7.124586e+00
6.500554e+02    7.514949e+00
6.500793e+02    7.914245e+00
6.501032e+02    8.349636e+00
6.501270e+02    8.823430e+00
6.501509e+02    9.337958e+00
6.501748e+02    9.895555e+00
6.501986e+02    1.049854e+01
6.502225e+02    1.114921e+01
6.502549e+02    1.211240e+01
6.502855e+02    1.311443e+01
6.503162e+02    1.420786e+01
6.503469e+02    1.539646e+01
6.503776e+02    1.668344e+01
6.504077e+02    1.804776e+01
6.504369e+02    1.946100e+01
6.504661e+02    2.096793e+01
6.505049e+02    2.312285e+01
6.505341e+02    2.484700e+01
6.505729e+02    2.727852e+01
6.506115e+02    2.985391e+01
6.506502e+02    3.256871e+01
6.507082e+02    3.686888e+01
6.507894e+02    4.323103e+01
6.509263e+02    5.421618e+01
6.509881e+02    5.896303e+01
6.510500e+02    6.336621e+01
6.511087e+02    6.709574e+01
6.511536e+02    6.956907e+01
6.512015e+02    7.179672e+01
6.512479e+02    7.349754e+01
6.512943e+02    7.471497e+01
6.513417e+02    7.543325e+01
6.513701e+02    7.560387e+01
6.514134e+02    7.548535e+01
6.514598e+02    7.485713e+01
6.515062e+02    7.372721e+01
6.515371e+02    7.270863e+01
6.515835e+02    7.080982e+01
6.516299e+02    6.850545e+01
6.516763e+02    6.584671e+01
6.517382e+02    6.184895e+01
6.518051e+02    5.709684e+01
6.520053e+02    4.195840e+01
6.520769e+02    3.679645e+01
6.521348e+02    3.287125e+01
6.521735e+02    3.041161e+01
6.522122e+02    2.809029e+01
6.522578e+02    2.553666e+01
6.522921e+02    2.375859e+01
6.523263e+02    2.209912e+01
6.523606e+02    2.055759e+01
6.523948e+02    1.913202e+01
6.524343e+02    1.762797e+01
6.524738e+02    1.626784e+01
6.525133e+02    1.504413e+01
6.525528e+02    1.394845e+01
6.525923e+02    1.297174e+01
6.526198e+02    1.235547e+01
6.526486e+02    1.176505e+01
6.526774e+02    1.122577e+01
6.527062e+02    1.073401e+01
6.527494e+02    1.007778e+01
6.527927e+02    9.509174e+00
6.528359e+02    9.017501e+00
6.528833e+02    8.554655e+00
6.529307e+02    8.160872e+00
6.529782e+02    7.825660e+00
6.530256e+02    7.539827e+00
6.530730e+02    7.295405e+00
6.531264e+02    7.061477e+00
6.531639e+02    6.918651e+00
6.532390e+02    6.676569e+00
6.533142e+02    6.480100e+00
6.533893e+02    6.317732e+00
6.534797e+02    6.155744e+00
6.536153e+02    5.961176e+00
6.537510e+02    5.806265e+00
6.539007e+02    5.666506e+00
6.540504e+02    5.550183e+00
6.542755e+02    5.406903e+00
6.545260e+02    5.279335e+00
6.547948e+02    5.168883e+00
6.552255e+02    5.030986e+00
6.557109e+02    4.913819e+00
6.562812e+02    4.809254e+00
6.569710e+02    4.713226e+00
6.578148e+02    4.624163e+00
6.590192e+02    4.529463e+00
6.606958e+02    4.433148e+00
6.628558e+02    4.340681e+00
6.655107e+02    4.251150e+00
6.716543e+02    4.082867e+00
6.818578e+02    3.818248e+00
6.880711e+02    3.633451e+00
6.923057e+02    3.486512e+00
6.963313e+02    3.323247e+00
6.993068e+02    3.182546e+00
7.022456e+02    3.021547e+00
7.040708e+02    2.907935e+00
7.058960e+02    2.781691e+00
7.081191e+02    2.608371e+00
7.102158e+02    2.423477e+00
7.139681e+02    2.061718e+00
7.146743e+02    2.002213e+00
7.153519e+02    1.957227e+00
7.158387e+02    1.937348e+00
7.161632e+02    1.932774e+00
7.164560e+02    1.936718e+00
7.167169e+02    1.948479e+00
7.169779e+02    1.970026e+00
7.172388e+02    2.003842e+00
7.174751e+02    2.047696e+00
7.176868e+02    2.100189e+00
7.178984e+02    2.167993e+00
7.180571e+02    2.230927e+00
7.182158e+02    2.306157e+00
7.183507e+02    2.381334e+00
7.184856e+02    2.468471e+00
7.186205e+02    2.569394e+00
7.187554e+02    2.686267e+00
7.188903e+02    2.821668e+00
7.190146e+02    2.965491e+00
7.191336e+02    3.123039e+00
7.192526e+02    3.303058e+00
7.193716e+02    3.509141e+00
7.194510e+02    3.663106e+00
7.195303e+02    3.832045e+00
7.196075e+02    4.012341e+00
7.196825e+02    4.204371e+00
7.197575e+02    4.414847e+00
7.198325e+02    4.645904e+00
7.199075e+02    4.899990e+00
7.199825e+02    5.179930e+00
7.200575e+02    5.488996e+00
7.201325e+02    5.831002e+00
7.202038e+02    6.190478e+00
7.202712e+02    6.566236e+00
7.203387e+02    6.980796e+00
7.204063e+02    7.439408e+00
7.204738e+02    7.948272e+00
7.205412e+02    8.514748e+00
7.205919e+02    8.982638e+00
7.206425e+02    9.492190e+00
7.206931e+02    1.004840e+01
7.207512e+02    1.075208e+01
7.208131e+02    1.158867e+01
7.208544e+02    1.220354e+01
7.208956e+02    1.286997e+01
7.209369e+02    1.359368e+01
7.209781e+02    1.438116e+01
7.210194e+02    1.523976e+01
7.210593e+02    1.614659e+01
7.210979e+02    1.710239e+01
7.211366e+02    1.814433e+01
7.211752e+02    1.928201e+01
7.212138e+02    2.052616e+01
7.212524e+02    2.188869e+01
7.212911e+02    2.338283e+01
7.213297e+02    2.502321e+01
7.213649e+02    2.666153e+01
7.213968e+02    2.827055e+01
7.214287e+02    3.001177e+01
7.214606e+02    3.189671e+01
7.214924e+02    3.393763e+01
7.215243e+02    3.614762e+01
7.215562e+02    3.854057e+01
7.215881e+02    4.113114e+01
7.216190e+02    4.384909e+01
7.216490e+02    4.669022e+01
7.216790e+02    4.974782e+01
7.217090e+02    5.303624e+01
7.217390e+02    5.657022e+01
7.217690e+02    6.036477e+01
7.217990e+02    6.443504e+01
7.218290e+02    6.879625e+01
7.218590e+02    7.346351e+01
7.218890e+02    7.845168e+01
7.219190e+02    8.377516e+01
7.219490e+02    8.944776e+01
7.219790e+02    9.548241e+01
7.220240e+02    1.052389e+02
7.220690e+02    1.158709e+02
7.221110e+02    1.266070e+02
7.221515e+02    1.377155e+02
7.221920e+02    1.495697e+02
7.222325e+02    1.621637e+02
7.222865e+02    1.800767e+02
7.223420e+02    1.997523e+02
7.224050e+02    2.234885e+02
7.224680e+02    2.484754e+02
7.225880e+02    2.982927e+02
7.227080e+02    3.484208e+02
7.227980e+02    3.839983e+02
7.228580e+02    4.058131e+02
7.229180e+02    4.255211e+02
7.229810e+02    4.434337e+02
7.230305e+02    4.551970e+02
7.230800e+02    4.647065e+02
7.231317e+02    4.720524e+02
7.231910e+02    4.770772e+02
7.232383e+02    4.783943e+02
7.232870e+02    4.772466e+02
7.233500e+02    4.720565e+02
7.234130e+02    4.628671e+02
7.234640e+02    4.527036e+02
7.235240e+02    4.379298e+02
7.235840e+02    4.204955e+02
7.236440e+02    4.008529e+02
7.237340e+02    3.683045e+02
7.238840e+02    3.098639e+02
7.239980e+02    2.655559e+02
7.240820e+02    2.345540e+02
7.241420e+02    2.137074e+02
7.242020e+02    1.941426e+02
7.242620e+02    1.759730e+02
7.243070e+02    1.633001e+02
7.243520e+02    1.514560e+02
7.243970e+02    1.404367e+02
7.244420e+02    1.302274e+02
7.244870e+02    1.208041e+02
7.245320e+02    1.121358e+02
7.245770e+02    1.041858e+02
7.246220e+02    9.691359e+01
7.246670e+02    9.027589e+01
7.247120e+02    8.422822e+01
7.247570e+02    7.872578e+01
7.248020e+02    7.372437e+01
7.248507e+02    6.883075e+01
7.248993e+02    6.442088e+01
7.249480e+02    6.044592e+01
7.249966e+02    5.686055e+01
7.250453e+02    5.362301e+01
7.251007e+02    5.031160e+01
7.251595e+02    4.718161e+01
7.252183e+02    4.439420e+01
7.252770e+02    4.190323e+01
7.253358e+02    3.966887e+01
7.253750e+02    3.830475e+01
7.254462e+02    3.604909e+01
7.255175e+02    3.404478e+01
7.255888e+02    3.225376e+01
7.256600e+02    3.064470e+01
7.257313e+02    2.919175e+01
7.258025e+02    2.787357e+01
7.259094e+02    2.611105e+01
7.260125e+02    2.461562e+01
7.261137e+02    2.331071e+01
7.262150e+02    2.214248e+01
7.263162e+02    2.109090e+01
7.264175e+02    2.013971e+01
7.265279e+02    1.920113e+01
7.266567e+02    1.821853e+01
7.267855e+02    1.733917e+01
7.269143e+02    1.654821e+01
7.270860e+02    1.561050e+01
7.272229e+02    1.494457e+01
7.273761e+02    1.427294e+01
7.275804e+02    1.348055e+01
7.277847e+02    1.278769e+01
7.279890e+02    1.217857e+01
7.281763e+02    1.168296e+01
7.283636e+02    1.123968e+01
7.286134e+02    1.071951e+01
7.288632e+02    1.027001e+01
7.290747e+02    9.938070e+00
7.293348e+02    9.585313e+00
7.295949e+02    9.288767e+00
7.298550e+02    9.045286e+00
7.301151e+02    8.853645e+00
7.303752e+02    8.714583e+00
7.306467e+02    8.628637e+00
7.308504e+02    8.607436e+00
7.311048e+02    8.639558e+00
7.312913e+02    8.710212e+00
7.314778e+02    8.827084e+00
7.316644e+02    8.997709e+00
7.318191e+02    9.186951e+00
